ci95_high,ci95_high_for_run_mean,ci95_low,ci95_low_for_run_mean,maximum,mean,median,minimum,n,n_observations,n_runs,p50,p95,p99,sample_sd,stage,workload_size
0.06917153865879233,0.06917153865879233,0.06026986134120765,0.06026986134120765,0.075833,0.06472069999999999,0.0644585,0.056959,10,10,10,0.0644585,0.0749141,0.07564922,0.006221843868357852,batch_verification_persistence,1000
200.8738848786519,200.8738848786519,177.36958212134812,177.36958212134812,231.243959,189.1217335,182.10193750000002,178.124792,10,10,10,182.10193750000002,218.83903399999997,228.76297399999999,16.42837599849517,batch_verification_total,1000
1.4582423200266468,1.4582423200266468,1.2343496799733535,1.2343496799733535,1.543375,1.3462960000000002,1.361479,0.958334,10,10,10,1.361479,1.50441265,1.53558253,0.15649017595079606,chain_anchor_database_update,1000
54.631597460024516,54.631597460024516,51.4702357399755,51.4702357399755,56.442,53.05091660000001,52.4369585,50.071875,10,10,10,52.4369585,56.19811845,56.39322369,2.209639636643807,chain_publication_total,1000
27.25076799004396,27.25076799004396,26.057190209956033,26.057190209956033,28.515208,26.653979099999997,26.6156665,25.45375,10,10,10,26.6156665,27.88258315,28.388683030000003,0.8342534027579459,chain_read_verification,1000
22.140898738732826,22.140898738732826,21.30557666126717,21.30557666126717,22.681084,21.7232377,21.6608545,20.973,10,10,10,21.6608545,22.646058699999998,22.674078939999998,0.5838499150622813,chain_receipt_query,1000
30.486738000184452,30.486738000184452,27.64306179981555,27.64306179981555,33.259958,29.0648999,28.688042,26.518208,10,10,10,28.688042,32.21974564999999,33.051915529999995,1.9875927535487317,chain_send_command,1000
161.26345818421433,161.26345818421433,112.77984121578564,112.77984121578564,192.767666,137.02164969999998,119.981166,95.0575,10,10,10,119.981166,190.53180365,192.32049353,33.88771398789355,count_reconciliation,1000
7373.398458821371,7373.398458821371,6937.611984578633,6937.611984578633,7799.328353,7155.505221700002,7048.05222200001,6840.0896889999985,10,10000,10,6.528875,10.911997599999998,13.899398250000006,304.5937642925202,database_persistence,1000
685.757950701193,685.757950701193,644.9275076988071,644.9275076988071,719.979916,665.3427292,662.93048,626.83175,10,20,10,329.841208,433.53221045000004,453.67730929,28.538513852315088,dataset_export,1000
26.277727954261152,26.277727954261152,22.864979845738844,22.864979845738844,29.41786300000002,24.5713539,23.4924145,22.726829999999993,10,10000,10,0.0190415,0.05575414999999994,0.08075042000000002,2.3853466190370463,meter_leaf_encoding,1000
26.27510717594118,26.27510717594118,23.013794024058832,23.013794024058832,29.588224999999998,24.644450600000006,24.002362500000018,22.226067000000015,10,10000,10,0.02075,0.05075,0.068875,2.2795008752732184,meter_merkle_construction,1000
27.013491621829985,27.013491621829985,24.32511257816998,24.32511257816998,29.19443599999998,25.66930209999998,25.73785749999999,22.875830999999987,10,10000,10,0.021125,0.05596009999999997,0.08191866000000005,1.8790475178846697,meter_normalization,1000
235.14982239130345,235.14982239130345,208.0000318086966,208.0000318086966,247.82845099999992,221.57492710000002,221.12521650000002,196.33753300000032,10,10000,10,0.1630415,0.48980769999999973,1.0595508400000067,18.976396474167675,receipt_canonical_hashing,1000
189.67145732995945,189.67145732995945,171.2729068700406,171.2729068700406,204.02095800000012,180.47218210000003,181.95383950000007,161.00367999999997,10,10000,10,0.140542,0.39454104999999995,0.5825262500000006,12.859700962152937,receipt_construction_total,1000
50.54343404734447,50.54343404734447,44.65116615265547,44.65116615265547,54.6191819999999,47.59730009999997,47.930436,41.850249000000034,10,10000,10,0.037709,0.09845805,0.14462708000000005,4.118411571589059,receipt_energy_pricing_assembly,1000
8090.080436734299,8090.080436734299,7615.829074665695,7615.829074665695,8578.639659000006,7852.954755699997,7720.025830999997,7500.680782999999,10,10000,10,7.1347915,12.032950349999998,15.07554574,331.47886896753243,receipt_pipeline_total,1000
19.696418491792688,19.696418491792688,16.014062708207273,16.014062708207273,23.190887000000007,17.85524059999998,16.904193499999973,15.344879999999977,10,10000,10,0.013834,0.035336049999999966,0.04754142000000001,2.5737894034817175,receipt_schema_validation,1000
244.69886495611428,244.69886495611428,219.37193504388568,219.37193504388568,256.85074399999985,232.03539999999998,234.3063715,203.97847999999976,10,10000,10,0.1753545,0.5404892499999996,0.834503570000001,17.702304628301842,receipt_validation,1000
61.3571652340318,61.3571652340318,32.375676565968206,32.375676565968206,97.295708,46.8664209,38.2540215,36.33575,10,10,10,38.2540215,84.53233954999997,94.74303431000001,20.256665247690705,synthetic_session_generation,1000
